,name,url,xml_url,release_date,status,description
1249,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,"January 11, 2019",Feature,"Feature
Cloud Spanner now supports importing data from other databases using the Avro to Cloud Spanner template."
1250,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,"December 06, 2018",Feature,"Feature
Announced general availability of the Java client library for Cloud Spanner."
1251,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,"November 26, 2018",Feature,"Feature
Cloud Spanner regional instances can now be created in Hong Kong (asia-east2)."
1252,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,"November 13, 2018",Feature,"Feature
The GCP Console now displays query statistics, as measured by CPU usage, for Cloud Spanner queries over recent one-minute, 10-minute, one-hour, and one-day time periods. You can also run SQL queries over the SPANNER_SYS tables to retrieve recent query statistics."
1253,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,"October 29, 2018",Feature,"Feature
Cloud Spanner multi-region instance configurations can now be created in Europe (eur3)."
1254,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,"October 26, 2018",Feature,"Feature
The gcloud command-line tool includes beta support for inserting, updating, and deleting table rows using Partitioned DML."
1255,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,"October 22, 2018",Feature,"Feature
Cloud Spanner multi-region instance configurations can now be created in a second multi-region instance configuration in North America (nam6)."
1256,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"May 04, 2020",Deprecated,"Deprecated
As previously announced, Cloud SQL First Generation was deprecated on January 29, 2019. All First Generation instances have been migrated to Second Generation. In the documentation and in the Google Cloud Console, ""MySQL Second Generation instances"" are now referred to simply as ""MySQL instances."" For general information about this deprecation, see the existing deprecation notice."
1257,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"April 20, 2020",Feature,"Feature
Support for us-west4  region (Las Vegas)."
1258,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"March 24, 2020",Feature,"Feature
Cloud SQL now supports 96-core machine types for MySQL, Postgres, and SQL Server instances. For pricing-related information, see the Pricing page."
1259,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"March 16, 2020",Feature,"Feature
Cloud SQL now supports read replicas in a different region than that of the primary instance, providing additional protection against regional outages and improving read performance by making replicas available closer to your application. To get started, see Cross-region replicas. 
Cloud SQL instances using private IP are now accessible across regions, at the regular cross-region network egress cost."
1260,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"February 27, 2020",Feature,"Feature
MySQL 5.6.42 is now generally available in Cloud SQL. To start using MySQL 5.6.42, see Creating Instances."
1261,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"February 24, 2020",Feature,"Feature
Support for us-west3 region (Salt Lake City)."
1262,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"February 06, 2020",Deprecated,"Deprecated
First Generation instances no longer can be created. As previously announced, Cloud SQL First Generation was deprecated on January 29, 2019. To improve performance, availability, and storage capacity, Cloud SQL Second Generation has replaced First Generation. For more information, see the existing deprecation notice and, if necessary, the information about upgrading an instance."
1263,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"January 24, 2020",Feature,"Feature
Support for asia-northeast3 region (Seoul)."
1264,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"December 17, 2019",Feature,"Feature
Cloud SQL now supports VPC Service Controls, which let you add a service perimeter around the Cloud SQL Admin API and host project for Cloud SQL instances to reduce the risk of data exfiltration. To learn more about using VPC Service Controls with Cloud SQL, see Configuring VPC Service Controls."
1265,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"December 13, 2019",Feature,"Feature
You can now use Cloud VPN with Cloud SQL. To get started, see Using a VPN with Cloud SQL.
Feature
Connection organization policies for Cloud SQL give you the ability to set policies that control access to and from Cloud SQL instances. To learn more about this feature, see Connection organization policies. To use this feature, see Setting organization policies for Cloud SQL."
1266,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"December 10, 2019",Feature,"Feature
Cloud SQL now offers notifications for upcoming maintenance. See the Overview of maintenance on Cloud SQL instances. To find out how to sign up for notifications and check your instances for upcoming maintenance, see Finding and setting maintenance windows."
1267,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"November 25, 2019",Feature,"Feature
Cloud SQL now supports Access Transparency. As part of Google's long-term commitment to security and transparency, you can use Access Transparency, which provides you with logs of actions that Google staff have taken when accessing your data. To learn more about Access Transparency, see the Overview of Access Transparency."
1268,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"November 19, 2019",Feature,"Feature
Cloud SQL now supports customer-managed encryption keys (CMEK). With CMEK, you can encrypt Cloud SQL instances using a key you manage. To learn more about CMEK, see the Overview of customer managed encryption keys (CMEK). To start using CMEK, see Using customer-managed encryption keys (CMEK)."
1269,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"October 18, 2019",Feature,"Feature
Cloud SQL Second Generation MySQL instances have a new high availability (HA) configuration. The new HA configuration, based on Google's Regional Disks, eliminates replication lag and, combined with automatic failover, provides isolation from many types of infrastructure, hardware, and software failures. Regional disks also ensure that all previously committed database transactions are persisted and available after failover, right up to the time of the failure.
The new high availability configuration is the default. You can continue to use the API to create instances with the legacy high availability configuration (using failover replicas) until the upgrade of existing instances occurs in early 2020. To learn how high availability now works for Second Generation MySQL instances, see the Overview of the high availability configuration. To enable high availability on existing instances, or to create new instances with high availability, see Enabling and disabling high availability on an instance."
1270,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"June 25, 2019",Feature,"Feature
This release increases the maximum data storage for instances of MySQL (MySQL Second Generation) and PostgreSQL. The maximum data storage is increased from 10,230 GB to 30,720 GB. For Cloud SQL storage limits, see Limits. You can limit your automatic storage increases; see Automatic storage increase limit."
1271,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"May 24, 2019",Feature,"Feature
Cloud SQL now allows you to specify a location for backups, and to restrict data to a single region. To learn about custom backup locations, see Custom backup locations. To learn how to set a custom location for a backup, see Setting and viewing a custom location for backups."
1272,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"April 18, 2019",Feature,"Feature
Support for asia-northeast2 region (Osaka, Japan)."
1273,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"April 03, 2019",Feature,"Feature
Support added for 122 MySQL flags and 96 PostgreSQL flags. See Supported PostgreSQL Flags and Supported MySQL Flags."
1274,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"March 11, 2019",Feature,"Feature
Support for europe-west6 region (Zürich, Switzerland)."
1275,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"January 29, 2019",Feature,"Feature
Cloud SQL Second Generation is replacing First Generation. Support for First Generation instances for MySQL is ending March 25th, 2020."
1276,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"December 06, 2018",Feature,"Feature
GA support for Private IP connectivity."
1277,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"October 01, 2018",Feature,"Feature
Support for asia-east2 region (Hong Kong).
Feature
Upgrade to Second Generation generally available for eligible First Generation MySQL instances."
1278,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"September 01, 2018",Feature,"Feature
Beta support for private IP (private services access) connectivity.
Changed
Proxy version 1.12 released."
1279,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"July 01, 2018",Feature,"Feature
Support for replication from an external MySQL server to a Cloud SQL Second Generation replica.
Feature
Support for us-west2 region (Los Angeles)."
1280,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"June 01, 2018",Feature,"Feature
Support for connecting from Cloud Functions Beta.
Feature
Support for europe-north1 region (Finland).
Feature
Support for rotating SSL certificates."
1281,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"May 01, 2018",Feature,"Feature
Support for asia-southeast1 region (Singapore)."
1282,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"March 01, 2018",Feature,"Feature
Support for europe-west4 region (Netherlands)."
1283,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"February 01, 2018",Changed,"Changed
Maximum concurrent connections to App Engine updated from 12 to 60."
1284,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"January 01, 2018",Changed,"Changed
MySQL 5.6 minor version upgraded to 5.6.36.
Feature
Support for northamerica-northeast1 region (Montréal).
Changed
Connection limits for PostgreSQL instances changed. Learn more."
1285,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,"November 01, 2017",Feature,"Feature
Beta support for the high availability configuration and replication for PostgreSQL instances."
1286,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"April 20, 2020",Feature,"Feature
Support for us-west4  region (Las Vegas)."
1287,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"March 27, 2020",Feature,"Feature
PostgreSQL version 12 is now Beta. To start using PostgreSQL 12, see Creating instances.
Feature
PostgreSQL version 10 is now generally available. To start using PostgreSQL 10, see Creating instances."
1288,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"March 24, 2020",Feature,"Feature
Cloud SQL now supports 96-core machine types for MySQL, Postgres, and SQL Server instances. For pricing-related information, see the Pricing page."
1289,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"March 16, 2020",Feature,"Feature
Cloud SQL now supports read replicas in a different region than that of the primary instance, providing additional protection against regional outages and improving read performance by making replicas available closer to your application. To get started, see Cross-region replicas. 
Cloud SQL instances using private IP are now accessible across regions, at the regular cross-region network egress cost."
1290,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"February 24, 2020",Feature,"Feature
Support for us-west3 region (Salt Lake City)."
1291,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"January 30, 2020",Feature,"Feature
PostgreSQL version 10 is now Beta. To start using PostgreSQL 10, see
Creating Instances."
1292,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"January 24, 2020",Feature,"Feature
Support for asia-northeast3 region (Seoul)."
1293,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"December 17, 2019",Feature,"Feature
Cloud SQL now supports VPC Service Controls, which let you add a service perimeter around the Cloud SQL Admin API and host project for Cloud SQL instances to reduce the risk of data exfiltration. To learn more about using VPC Service Controls with Cloud SQL, see Configuring VPC Service Controls."
1294,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"December 13, 2019",Feature,"Feature
You can now use Cloud VPN with Cloud SQL. To get started, see Using a VPN with Cloud SQL.
Feature
Connection organization policies for Cloud SQL give you the ability to set policies that control access to and from Cloud SQL instances. To learn more about this feature, see Connection organization policies. To use this feature, see Setting organization policies for Cloud SQL."
1295,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"December 10, 2019",Feature,"Feature
Cloud SQL now offers notifications for upcoming maintenance. See the Overview of maintenance on Cloud SQL instances. To find out how to sign up for notifications and check your instances for upcoming maintenance, see Finding and setting maintenance windows."
1296,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"November 25, 2019",Feature,"Feature
Cloud SQL now supports Access Transparency. As part of Google's long-term commitment to security and transparency, you can use Access Transparency, which provides you with logs of actions that Google staff have taken when accessing your data. To learn more about Access Transparency, see the Overview of Access Transparency."
1297,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"November 19, 2019",Feature,"Feature
Cloud SQL now supports customer-managed encryption keys (CMEK). With CMEK, you can encrypt Cloud SQL instances using a key you manage. To learn more about CMEK, see the Overview of customer managed encryption keys (CMEK). To start using CMEK, see Using customer-managed encryption keys (CMEK)."
1298,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"September 27, 2019",Feature,"Feature
PostgreSQL version 11 is now generally available. PostgreSQL 11 is the default version when creating new instances. To start using PostgreSQL 11, see Creating Instances."
1299,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"June 25, 2019",Feature,"Feature
This release increases the maximum data storage for instances of MySQL (MySQL Second Generation) and PostgreSQL. The maximum data storage is increased from 10,230 GB to 30,720 GB. For Cloud SQL storage limits, see Limits. You can limit your automatic storage increases; see Automatic storage increase limit."
1300,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"May 24, 2019",Feature,"Feature
Cloud SQL now allows you to specify a location for backups, and to restrict data to a single region. To learn about custom backup locations, see Custom backup locations. To learn how to set a custom location for a backup, see Setting and viewing a custom location for backups."
1301,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"April 18, 2019",Feature,"Feature
Support for asia-northeast2 region (Osaka, Japan)."
1302,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"April 09, 2019",Feature,"Feature
Cloud SQL now supports PostgreSQL version 11.1 Beta. To start using PostgreSQL 11 Beta, see Creating Instances."
1303,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"April 03, 2019",Feature,"Feature
Support added for 122 MySQL flags and 96 PostgreSQL flags. See Supported PostgreSQL Flags and Supported MySQL Flags."
1304,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"March 11, 2019",Feature,"Feature
Support for europe-west6 region (Zürich, Switzerland)."
1305,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"February 13, 2019",Changed,"Changed
Cloud SQL for PostgreSQL connection limits are now double when memory is 6 GiB or higher. See the connection limits table for details."
1306,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"December 06, 2018",Feature,"Feature
GA support for Private IP connectivity."
1307,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"November 06, 2018",Feature,"Feature
Support for CSV format for PostgreSQL instance imports and exports."
1308,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"October 01, 2018",Feature,"Feature
Support for asia-east2 region (Hong Kong)."
1309,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"September 01, 2018",Feature,"Feature
Beta support for private IP (private services access) connectivity.
Changed
Proxy version 1.12 released."
1310,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"August 01, 2018",Changed,"Changed
PostGIS extension includes full support for JSON-C."
1311,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"July 01, 2018",Feature,"Feature
Support for us-west2 region (Los Angeles)."
1312,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"June 01, 2018",Feature,"Feature
Support for connecting from Cloud Functions Beta.
Feature
Support for europe-north1 region (Finland).
Feature
Support for rotating SSL certificates."
1313,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"May 01, 2018",Feature,"Feature
Support for asia-southeast1 region (Singapore)."
1314,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"April 01, 2018",Feature,"Feature
GA support for Cloud SQL for PostgreSQL."
1315,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,"March 01, 2018",Feature,"Feature
Support for europe-west4 region (Netherlands)."
1316,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"April 20, 2020",Feature,"Feature
Support for us-west4  region (Las Vegas)."
1317,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"March 24, 2020",Feature,"Feature
Cloud SQL now supports 96-core machine types for MySQL, Postgres, and SQL Server instances. For pricing-related information, see the Pricing page."
1318,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"March 16, 2020",Feature,"Feature
Cloud SQL instances using private IP are now accessible across regions, at the regular cross-region network egress cost."
1319,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"February 24, 2020",Feature,"Feature
Support for us-west3 region (Salt Lake City)."
1320,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"February 19, 2020",Feature,"Feature
Cloud SQL for SQL Server now is generally available.
Additionally, Cloud SQL for SQL Server includes new security and
performance enhancements. To create SQL Server instances, see
Creating Instances."
1321,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"January 24, 2020",Feature,"Feature
Support for asia-northeast3 region (Seoul)."
1322,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"December 17, 2019",Feature,"Feature
Cloud SQL now supports VPC Service Controls, which let you add a service perimeter around the Cloud SQL Admin API and host project for Cloud SQL instances to reduce the risk of data exfiltration. To learn more about using VPC Service Controls with Cloud SQL, see Configuring VPC Service Controls."
1323,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"December 13, 2019",Feature,"Feature
You can now use Cloud VPN with Cloud SQL. To get started, see Using a VPN with Cloud SQL.
Feature
Connection organization policies for Cloud SQL give you the ability to set policies that control access to and from Cloud SQL instances. To learn more about this feature, see Connection organization policies. To use this feature, see Setting organization policies for Cloud SQL."
1324,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"December 10, 2019",Feature,"Feature
Cloud SQL now offers notifications for upcoming maintenance. See the Overview of maintenance on Cloud SQL instances. To find out how to sign up for notifications and check your instances for upcoming maintenance, see Finding and setting maintenance windows."
1325,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"November 25, 2019",Feature,"Feature
Cloud SQL now supports Access Transparency. As part of Google's long-term commitment to security and transparency, you can use Access Transparency, which provides you with logs of actions that Google staff have taken when accessing your data. To learn more about Access Transparency, see the Overview of Access Transparency."
1326,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"November 19, 2019",Feature,"Feature
Cloud SQL now supports customer-managed encryption keys (CMEK). With CMEK, you can encrypt Cloud SQL instances using a key you manage. To learn more about CMEK, see the Overview of customer managed encryption keys (CMEK). To start using CMEK, see Using customer-managed encryption keys (CMEK)."
1327,Cloud SQL for SQL Server,https://cloud.google.com/sql/docs/sqlserver/release-notes,https://cloud.google.com/feeds/cloud-sql-server-release-notes.xml,"October 15, 2019",Feature,"Feature
The beta version of Cloud SQL for SQL Server is available. To begin creating SQL Server instances, see Creating Instances."
1328,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"April 20, 2020",Feature,"Feature
Support for us-west4 region (Las Vegas)."
1329,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"March 11, 2020",Feature,"Feature
Support for us-west3 (Salt Lake City) and asia-northeast3 (Seoul)."
1330,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"February 13, 2020",Feature,"Feature
You can now configure indexes with the REST API."
1331,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"November 18, 2019",Feature,"Feature
You can now start managed export and import operations from the Google Cloud Console."
1332,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"April 18, 2019",Feature,"Feature
Support for asia-northeast2 region (Osaka)."
1333,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"April 15, 2019",Feature,"Feature
Support for europe-west6 region (Zürich)."
1334,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"January 31, 2019",Feature,"Feature
Cloud Firestore is now Generally Available. Cloud Firestore is the new version of Cloud Datastore and includes a backwards-compatible Datastore mode.
If you intend to use the Cloud Datastore API in a new project, use Cloud Firestore in Datastore mode. Existing Cloud Datastore databases will be automatically upgraded to Cloud Firestore in Datastore mode.
Except where noted, the Cloud Datastore documentation now describes behavior for Cloud Firestore in Datastore mode."
1335,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"October 22, 2018",Feature,"Feature
Support for asia-east2 region (Hong Kong).
Changed
Cloud Datastore will soon enforce IAM requirements for all App Engine apps, see Cloud Datastore permissions for App Engine. Previously, App Engine apps could always access Cloud Datastore instances in the same project.
Cloud Datastore IAM requirements for App Engine will apply to projects created after 09/03/2018 and will gradually rollout to existing projects. At a future date, all projects will enforce Cloud Datastore IAM requirements for App Engine."
1336,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"October 08, 2018",Feature,"Feature
You can now create a Cloud Firestore database in Datastore mode. Datastore mode allows you to use Cloud Datastore client libraries with an improved Cloud Firestore storage layer, removing eventual consistency limitations.
If you have an existing Cloud Datastore project, see this page on the automatic upgrade to Cloud Firestore."
1337,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"July 10, 2018",Feature,"Feature
Support for us-west2 region (Los Angeles)."
1338,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"February 28, 2018",Feature,"Feature
General Availability release of the Cloud Datastore Administration API v1, previously in Beta. To learn more about using this service, see:

Exporting and Importing Entities
Scheduling an Export

Deprecated
The Cloud Datastore Administration API v1beta1 is now deprecated.
Deprecated
The Cloud Datastore Admin backup feature is being phased out in favor of the managed export and import for Cloud Datastore. Please migrate to the managed export and import functionality at your earliest convenience. To help you make the transition, the Datastore Admin backup feature will continue to be available until February 28, 2019."
1339,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"January 30, 2018",Feature,"Feature
When you begin a transaction with the Cloud Datastore Data API, you can now use a TransactionOptions object to specify whether the transaction is read-only or read-write.
Feature
When you begin a read-write transaction with the Cloud Datastore Data API, you can now specify a previousTransaction that you are retrying.
Changed
Message BeginTransactionRequest adds field transactionOptions as part of the Data API."
1340,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,"January 10, 2018",Feature,"Feature
Support for northamerica-northeast1 region (Montréal)."
