,release_date,name,url,xml_url,status,description
1311,2019-05-16,Cloud Dataflow,https://cloud.google.com/dataflow/docs/resources/release-notes-service,https://cloud.google.com/feeds/dataflow-release-notes.xml,Feature,"Feature
Cloud Dataflow SQL is now publicly available in alpha. Cloud Dataflow SQL lets you use SQL queries to develop and run Cloud Dataflow jobs from the BigQuery web UI."
1312,2019-05-16,Cloud Composer,https://cloud.google.com/composer/docs/release-notes,https://cloud.google.com/feeds/composer-release-notes.xml,Feature,"Feature

Cloud Composer now supports Private Python package repositories. Available only in composer-1.7.0-* and later versions.
Added support for Apache Airflow 1.10.2.
Added new health metrics in Stackdriver to monitor your environment: composer.googleapis.com/environment/healthy and composer.googleapis.com/environment/database_health
VPC Native support is now in beta.
Backported AIRFLOW-2747 to support explicit rescheduling of Airflow sensors. Available only in Airflow 1.10.2 versions and later.

Changed

New versions of Cloud Composer images: composer-1.7.0-airflow-1.9.0, composer-1.7.0-airflow-1.10.1, and composer-1.7.0-airflow-1.10.2. The default is composer-1.7.0-airflow-1.9.0. Upgrade your Cloud SDK to use features in this release.
To prevent co-locating workers on the same node, improved Airflow worker pods scheduling.
When creating a Private IP Cloud Composer environment, the GKE master IP CIDR block no longer needs to be specified.
Starting from composer-1.7.0-*, Apache Airflow version 1.10.0 is no longer available for environment creation or in-place upgrade.
To protect your environment from security vulnerabilities, we recommend that you upgrade to the latest Cloud Composer version: composer-1.7.0-airflow.-1.x.y. Because Airflow 1.10.0 is no longer supported, also consider upgrading to Airflow 1.10.1.

Feature

Added back the ping command-line utility to the default Cloud Composer managed Docker images.
Backported AIRFLOW-2715 AIRFLOW-2715 to fix the DataflowTemplateOperator region support issue. Available only in Airflow 1.10.2 versions and later.
Fixed an issue that prevented in-place upgrades when the environment service account had only the roles/composer.worker role.
Backported fixes for CVE-2019-0216 and CVE-2019-0229.
Fixed an issue that caused some environment deletion operations to fail.
Fixed an issue that could cause Cloud Composer workloads to leak into the node pools added for KubernetesPodOperator workloads.
Fixed an issue in which the airflow_db connection did not work correctly for some environments.
Fixed an issue that prevented upgrading a Private IP Cloud Composer environment.
"
1313,2019-05-16,App Engine standard environment Go,https://cloud.google.com/appengine/docs/standard/go/release-notes,https://cloud.google.com/feeds/gaestd-go-release-notes.xml,Feature,"1.12+
Feature

The Go 1.12 runtime on the App Engine standard environment is now generally available.

1.11
Feature

The Go 1.12 runtime on the App Engine standard environment is now generally available.
"
1314,2019-05-16,Cloud Pub/Sub,https://cloud.google.com/pubsub/docs/release-notes,https://cloud.google.com/feeds/pubsub-release-notes.xml,Feature,"Feature
The ability to modify subscription expiration policies is now available at the General Availability release level."
1315,2019-05-16,Cloud Run for Anthos,https://cloud.google.com/run/docs/gke/release-notes,https://cloud.google.com/feeds/runanthos-release-notes.xml,Feature,"Feature
Cloud Run for Anthos on Google Cloud version 0.5.2-gke.1 is now available on GKE master versions 1.13.5-gke.10, 1.12.7-gke.17 and 1.11.9-gke.13.
Changed
Cloud Run for Anthos on Google Cloud no longer injects Istio sidecars by default in the versions 1.12.7-gke.17 and 1.11.9-gke.13.
Changed
Cloud Run for Anthos on Google Cloud no longer blocks network egress from the cluster by default in the versions 1.12.7-gke.17 and 1.11.9-gke.13."
1316,2019-05-15,Dialogflow,https://cloud.google.com/dialogflow/docs/release-notes,https://cloud.google.com/feeds/dialogflow-release-notes.xml,Feature,"Feature
Integration with Hangouts Chat is now supported."
1317,2019-05-15,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,Feature,"Feature
The Google Cloud Platform Console and the Stackdriver Monitoring console now provide latency charts for Cloud Spanner. Use these charts to help you troubleshoot performance issues."
1318,2019-05-14,Cloud Bigtable,https://cloud.google.com/bigtable/docs/release-notes,https://cloud.google.com/feeds/bigtable-release-notes.xml,Changed,"Changed
A section on garbage collection is now available in the Cloud Bigtable documentation."
1319,2019-05-13,Cloud Key Management Service,https://cloud.google.com/kms/docs/release-notes,https://cloud.google.com/feeds/kms-release-notes.xml,Feature,"Feature
Cloud HSM resources are now available in the us multi-regional location. For the list of all supported regions, see Supported regions for Cloud HSM."
1320,2019-05-13,Cloud Vision,https://cloud.google.com/vision/docs/release-notes,https://cloud.google.com/feeds/vision-release-notes.xml,Changed,"Changed
OCR Model Updates
An improved OCR model is now the default for Text detection (OCR).
The legacy model can still be accessed for 90 days by specifying ""builtin/legacy"" in the model field of a Feature object."
1321,2019-05-13,Anthos GKE,https://cloud.google.com/anthos/gke/docs/on-prem/release-notes,https://cloud.google.com/feeds/gkeonprem-release-notes.xml,Issue,"Issue
Known Issues
Issue
Clusters upgraded from version beta-1.2 to beta-1.3 might be affected by a known issue that damages the cluster's configuration file and prevents future cluster upgrades. This issue affects all future cluster upgrades.
You can resolve this issue by deleting and recreating clusters upgraded from beta-1.2 to beta-1.3.
To resolve the issue without deleting and recreating the cluster, you need to re-encode and apply each cluster's Secrets. Perform the following steps:

Get the contents of the create-config Secrets stored in the admin cluster. This must be done for the create-config Secret in the kube-system namespace, and for thecreate-config Secrets in each user cluster's namespace:
kubectl get secret create-config -n kube-system -o jsonpath={.data.cfg} | base64 -d > kube-system_create_secret.yaml
kubectl get secret create-config -n [USER_CLUSTER_NAME] -o jsonpath={.data.cfg} | base64 -d > [USER_CLUSTER_NAME]_create_secret.yaml
For each user cluster, open the <var>[USER_CLUSTER_NAME]</var>_create_secret.yaml file in an editor. If the values for registerserviceaccountkey and connectserviceaccountkey are not REDACTED, no further action is required: the Secrets do not need to be re-encoded and written to the cluster.
Open the original create_config.yaml file in another editor.
In <var>[USER_CLUSTER_NAME]</var>_create_secret.yaml, replace the registerserviceaccountkey and connectserviceaccountkey values with the values from the original create_config.yaml file. Save the changed file.
Repeat steps 3-5 for each <var>[USER_CLUSTER_NAME]</var>_create_secret.yaml, and for the kube-system_create_secret.yaml file.
Base64-encode each <var>[USER_CLUSTER_NAME]</var>_create_secret.yaml file and the kube-system_create_secret.yaml file:
cat [USER_CLUSTER_NAME]_create_secret.yaml | base64 > [USER_CLUSTER_NAME]_create_secret_create_secret.b64
cat kube-system-cluster_create_secret.yaml | base64 >kube-system-cluster_create_secret.b64
Replace the data[cfg] field in each Secret in the cluster with the contents of the corresponding file:
kubectl edit secret create-config -n [USER_CLUSTER_NAME]

  # kubectl edit opens the file in the shell's default text editor
  # Open `first-user-cluster_create_secret.b64` in another editor, and replace
  # the `cfg` value with the copied value
  # Make sure the copied string has no newlines in it!
Repeat step 8 for each <var>[USER_CLUSTER_NAME]</var>_create_secret.yaml Secret, and for the kube-system_create_secret.yaml Secret.
To ensure that the update was successful, repeat step 1.
"
1322,2019-05-13,Cloud VPN,https://cloud.google.com/vpn/docs/release-notes,https://cloud.google.com/feeds/cloudvpn-release-notes.xml,Feature,"Feature
HA VPN is available in Beta.
HA VPN enables you to securely connect your on-premises network to your Virtual Private Cloud network through a highly-available IPsec VPN connection in a single region. HA VPN provides a service level availability of 99.99% at GA."
1323,2019-05-10,Cloud Security Command Center,https://cloud.google.com/security-command-center/docs/release-notes,https://cloud.google.com/feeds/scc-release-notes.xml,Issue,"Issue
Using VPC Service Controls currently blocks Cloud SCC asset discovery inside VPC Service perimeters for the following asset types:

Compute Engine

Addresses
Routes
VPN Tunnels

Cloud Storage Buckets
GKE Clusters

This is expected to be fixed in a future release.
For information about troubleshooting access issues, see VPC Service Controls Troubleshooting. To work around the access to these assets, see Granting access from the internet with access levels."
1324,2019-05-10,Google Cloud Platform Marketplace,https://cloud.google.com/marketplace/docs/release-notes,https://cloud.google.com/feeds/gcpmarketplace-release-notes.xml,Feature,"Feature
Vendors of managed services and Kubernetes applications can now offer trials of their software. During trials, you can use the software without paying for the software license.
For information on how you are billed during a trial, see Understanding Billing."
1325,2019-05-07,Cloud TPU,https://cloud.google.com/tpu/docs/release-notes,https://cloud.google.com/feeds/tpu-release-notes.xml,Feature,"Feature
Cloud TPU v2 Pod is available in Beta release.
Since TPU resources can scale from a single Cloud TPU to a Cloud TPU Pod, you don't need to choose between a single Cloud TPU and a Cloud TPU Pod. You can request portions of Cloud TPU Pods in slices or sets of cores, so that you purchase only the processing power you need.
Cloud TPU Pod (beta) advantages over a single Cloud TPU v2 device:

Increased training speeds for fast iteration in R&D
Increased human productivity by providing automatically scalable machine learning (ML) compute
Ability to train much larger models

Feature
Cloud TPU v3 Pod is available in Beta release.
Since TPU resources can scale from a single Cloud TPU to a Cloud TPU Pod, you don't need to choose between a single Cloud TPU and a Cloud TPU Pod. You can request portions of Cloud TPU Pods in slices or sets of cores, so that you purchase only the processing power you need.
Cloud TPU Pod (beta) advantages over a single v3 Cloud TPU device:

Increased training speeds for fast iteration in R&D
Increased human productivity by providing automatically scalable machine learning (ML) compute
Ability to train much larger models

Cloud TPU v3 Pod (beta) advantages over Cloud TPU v2 Pod (beta):

Faster processing and larger memory:

v2 Pod: 11.5 petaflops and 4 TB on-chip memory (HBM)
v3 Pod: 100 petaflops and 32 TB HBM, with liquid cooling*   Can train even larger models

"
1326,2019-05-07,Cloud Run,https://cloud.google.com/run/docs/release-notes,https://cloud.google.com/feeds/run-release-notes.xml,Feature,"Feature
Cloud SQL is now supported."
1327,2019-05-07,Cloud Firestore,https://cloud.google.com/firestore/docs/release-notes,https://cloud.google.com/feeds/fs-release-notes.xml,Feature,"Feature
Cloud Firestore now supports collection group queries. A collection group consists of all collections with the same ID. By default, queries retrieve results from a single collection in your database. Use a collection group query to retrieve documents from a collection group instead of from a single collection."
1328,2019-05-07,Anthos GKE,https://cloud.google.com/anthos/gke/docs/on-prem/release-notes,https://cloud.google.com/feeds/gkeonprem-release-notes.xml,Feature,"Feature
GKE On-Prem beta version 1.4.1 is now available. This release includes the following changes:
Feature
New Features
Feature
In the gkectl diagnose snapshot command, the --admin-ssh-key-path parameter is now optional.
Changed
Changes
Changed
On May 8, 2019, we introduced a change to Connect, the service that enables you to interact with your GKE On-Prem clusters using Cloud Console. To use the new Connect agent, you must re-register your clusters with Cloud Console, or you must upgrade to GKE On-Prem beta-1.4.
Your GKE On-Prem clusters and the workloads running on them will continue to operate uninterrupted. However, your clusters will not be visible in Cloud Console until you re-register them or upgrade to beta-1.4.
Before your re-register or upgrade, make sure your service account has the gkehub.connect role. Also, if your service account has the old clusterregistry.connect role, it's a good idea to remove that role.
Grant your service account the gkehub.connect role:
gcloud projects add-iam-policy-binding [PROJECT_ID] \n      --member=""serviceAccount:[SERVICE_ACCOUNT_NAME]@[PROJECT_ID].iam.gserviceaccount.com"" \n      --role=""roles/gkehub.connect""
If your service account has the old clusterregistry.connect role, remove the old role:
gcloud projects remove-iam-policy-binding [PROJECT_ID] \n      --member=""serviceAccount:[SERVICE_ACCOUNT_NAME]@[PROJECT_ID].iam.gserviceaccount.com"" \n      --role=""roles/clusterregistry.connect""
Re-register you cluster, or upgrade to GKE On-Prem beta-1.4.
To re-register your cluster:
gcloud alpha container hub register-cluster [CLUSTER_NAME] \n      --context=[USER_CLUSTER_CONTEXT] \n      --service-account-key-file=[LOCAL_KEY_PATH] \n      --kubeconfig-file=[KUBECONFIG_PATH] \n      --project=[PROJECT_ID]
      
To upgrade to GKE On-Prem beta-1.4:
gkectl upgrade --kubeconfig [ADMIN_CLUSTER_KUBECONFIG]
Issue
Known Issues
Issue
There is an issue that prevents the Connect agent from being updated to the new version during an upgrade. To work around this issue, run the following command after you upgrade a cluster:
kubectl delete pod gke-connect-agent-install -n gke-connect"
1329,2019-05-03,AI Platform Deep Learning VM Image,https://cloud.google.com/ai-platform/deep-learning-vm/docs/release-notes,https://cloud.google.com/feeds/deeplearningvm-release-notes.xml,Feature,"Feature
M25 release
New image added: CUDA 10.1.
PyTorch upgraded to 1.1.0.
fastai upgraded to 1.0.52.
MXNet upgraded to 1.4.0 (and now based on CUDA 10.0 images).
Chainer upgraded to 5.4.0."
1330,2019-05-03,AI Platform Prediction,https://cloud.google.com/ai-platform/prediction/docs/release-notes,https://cloud.google.com/feeds/ai-platform-prediction-release-notes.xml,Changed,"Changed
AI Platform runtime version 1.12 now supports TensorFlow 1.12.2. View the runtime version list for the full list of packages included in runtime version 1.12."
1331,2019-05-03,Cloud Natural Language,https://cloud.google.com/natural-language/docs/release-notes,https://cloud.google.com/feeds/language-release-notes.xml,Feature,"Feature
The Natural Language API now supports Spanish for entity sentiment analysis."
1332,2019-04-30,App Engine standard environment Java,https://cloud.google.com/appengine/docs/standard/java/release-notes,https://cloud.google.com/feeds/gaestd-java-release-notes.xml,Feature,"8
Feature

Updated Java SDK to version 1.9.74.

11
Feature

Updated Java SDK to version 1.9.74.
"
1333,2019-04-30,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,Feature,"Feature
The Google Cloud Platform Console and the Stackdriver Monitoring console now provide CPU utilization charts for additional CPU utilization metrics. You can also set up alerts in Stackdriver Monitoring to track these metrics."
1334,2019-04-29,AutoML Natural Language,https://cloud.google.com/automl-tables/docs/release-notes,https://cloud.google.com/feeds/automl-tables-release-notes.xml,Changed,"Changed
Filename change for CSV output files for batch predictions; now tables_1.csv, tables_2.csv and so on. Learn more."
1335,2019-04-26,AI Platform Deep Learning VM Image,https://cloud.google.com/ai-platform/deep-learning-vm/docs/release-notes,https://cloud.google.com/feeds/deeplearningvm-release-notes.xml,Feature,"Feature
M24 release
We now support two authorization modes in the new release: single user mode and service account mode3.
rpy2 is now pre-installed in the R image.
A plugin for editing metadata of cells is now pre-installed.
jupyterlab-celltags JupyterLab extension is now pre-installed.
Fixed
Fixed bug with sudo (now you can use sudo from the JupyterLab terminal).
Downloading files from JupyterLab file browser is now working."
1336,2019-04-25,Anthos GKE,https://cloud.google.com/anthos/gke/docs/on-prem/release-notes,https://cloud.google.com/feeds/gkeonprem-release-notes.xml,Feature,"Feature
GKE On-Prem beta version 1.3.1 is now available. This release includes the following changes:
Feature
New Features
Feature
The gkectl diagnose snapshot command now has a --dry-runflag.
Feature
The gkectl diagnose snapshot command now supports four scenarios.
Feature
The gkectl diagnose snapshot command now supports regular expressions for specifying namespaces.
Changed
Changes
Changed
Istio 1.1 is now the default ingress controller. The ingress controller runs in the gke-system namespace for both admin and user clusters. This enables easier TLS management for Ingress. To enable ingress, or to re-enable ingress after an upgrade, follow the instructions under Enabling ingress.
Changed
The gkectl tool no longer uses Minikube and KVM for bootstrapping. This means you do not have to enable nested virtualization on your admin workstation VM.
Issue
Known Issues
Issue
GKE On-Prem's ingress controller uses Istio 1.1 with automatic Secret discovery. However, the node agent for Secret discovery may fail to get Secret updates after Secret deletion. So avoid deleting Secrets. If you must delete a Secret and Ingress TLS fails afterwards, manually restart the Ingress Pod in the gke-system namespace."
1337,2019-04-22,Cloud Run for Anthos,https://cloud.google.com/run/docs/gke/release-notes,https://cloud.google.com/feeds/runanthos-release-notes.xml,Feature,"Feature
Cloud Run for Anthos on Google Cloud version 0.5.0-gke.1 is now available on GKE master versions 1.12.7-gke.7 and 1.11.9-gke.5.
Changed
Knative serving has been updated to 0.5.0. See the Knative serving 0.5.0 release notes for more information."
1338,2019-04-19,Cloud Functions,https://cloud.google.com/functions/docs/release-notes,https://cloud.google.com/feeds/functions-release-notes.xml,Changed,"Changed
Completed rollout of update to the Go Cloud Functions runtime. Go has been updated from version 1.11.5 to 1.11.6. All function deployments should get this version automatically."
1339,2019-04-18,Dialogflow,https://cloud.google.com/dialogflow/docs/release-notes,https://cloud.google.com/feeds/dialogflow-release-notes.xml,Feature,"Feature
The new @sys.person system entity has been added to all languages except Portuguese and Ukrainian. It is used for given names, last names, or their combinations. You should start using @sys.person instead of the existing @sys.given-name and @sys.last-name system entities."
1340,2019-04-18,Cloud Functions,https://cloud.google.com/functions/docs/release-notes,https://cloud.google.com/feeds/functions-release-notes.xml,Deprecated,"Deprecated
The Node.js 6 runtime is deprecated as of 2019-04-18. On 2019-04-30, Node.js 6 will reach its end-of-life and will no longer receive updates from the Node.js maintainers. To ensure that your functions are on a supported version of Node.js, migrate them to Node.js 8 or Node.js 10. After 2020-04-22, function deployments that use Node.js 6 will be blocked. Cloud Functions that continue to use Node.js 6 after this time may be disabled.
For more discussion of Cloud Functions runtime support policy, see Runtime Support."
1341,2019-04-18,App Engine standard environment Go,https://cloud.google.com/appengine/docs/standard/go/release-notes,https://cloud.google.com/feeds/gaestd-go-release-notes.xml,Feature,"1.12+
Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).

1.11
Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1342,2019-04-18,App Engine flexible environment Java,https://cloud.google.com/appengine/docs/flexible/java/release-notes,https://cloud.google.com/feeds/gaeflex-java-release-notes.xml,Feature,"Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1343,2019-04-18,App Engine flexible environment Node.js,https://cloud.google.com/appengine/docs/flexible/nodejs/release-notes,https://cloud.google.com/feeds/gaeflex-node-release-notes.xml,Feature,"Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1344,2019-04-18,App Engine standard environment Java,https://cloud.google.com/appengine/docs/standard/java/release-notes,https://cloud.google.com/feeds/gaestd-java-release-notes.xml,Feature,"8
Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).

11
Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1345,2019-04-18,App Engine standard environment Ruby,https://cloud.google.com/appengine/docs/standard/ruby/release-notes,https://cloud.google.com/feeds/gaestd-ruby-release-notes.xml,Feature,"Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1346,2019-04-18,Cloud SQL for MySQL,https://cloud.google.com/sql/docs/mysql/release-notes,https://cloud.google.com/feeds/cloud-sql-mysql-release-notes.xml,Feature,"Feature
Support for asia-northeast2 region (Osaka, Japan)."
1347,2019-04-18,Cloud Data Loss Prevention,https://cloud.google.com/dlp/docs/release-notes,https://cloud.google.com/feeds/dlp-release-notes.xml,Feature,"Feature
Added additional infoType detectors:

GERMANY_DRIVERS_LICENSE_NUMBER
GERMANY_IDENTITY_CARD_NUMBER
HONG_KONG_ID_NUMBER
INDIA_AADHAAR_INDIVIDUAL
INDIA_GST_INDIVIDUAL
THAILAND_NATIONAL_ID_NUMBER
"
1348,2019-04-18,Cloud Firestore,https://cloud.google.com/firestore/docs/release-notes,https://cloud.google.com/feeds/fs-release-notes.xml,Feature,"Feature
Support for asia-northeast2 region (Osaka)."
1349,2019-04-18,Cloud SQL for PostgreSQL,https://cloud.google.com/sql/docs/postgres/release-notes,https://cloud.google.com/feeds/cloud-sql-postgres-release-notes.xml,Feature,"Feature
Support for asia-northeast2 region (Osaka, Japan)."
1350,2019-04-18,Cloud Bigtable,https://cloud.google.com/bigtable/docs/release-notes,https://cloud.google.com/feeds/bigtable-release-notes.xml,Feature,"Feature
Cloud Bigtable is now available in the asia-northeast2 (Osaka) region."
1351,2019-04-18,App Engine standard environment Node.js,https://cloud.google.com/appengine/docs/standard/nodejs/release-notes,https://cloud.google.com/feeds/gaestd-node-release-notes.xml,Feature,"Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1352,2019-04-18,App Engine flexible environment .NET,https://cloud.google.com/appengine/docs/flexible/dotnet/release-notes,https://cloud.google.com/feeds/gaeflex-net-release-notes.xml,Feature,"Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1353,2019-04-18,App Engine flexible environment Ruby,https://cloud.google.com/appengine/docs/flexible/ruby/release-notes,https://cloud.google.com/feeds/gaeflex-ruby-release-notes.xml,Feature,"Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1354,2019-04-18,Cloud Key Management Service,https://cloud.google.com/kms/docs/release-notes,https://cloud.google.com/feeds/kms-release-notes.xml,Feature,"Feature
Cloud KMS resources can now be created in the asia-northeast2 region. Learn more about Cloud Locations."
1355,2019-04-18,App Engine flexible environment Python,https://cloud.google.com/appengine/docs/flexible/python/release-notes,https://cloud.google.com/feeds/gaeflex-py-release-notes.xml,Feature,"Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1356,2019-04-18,App Engine flexible environment custom runtimes,https://cloud.google.com/appengine/docs/flexible/custom-runtimes/release-notes,https://cloud.google.com/feeds/gaeflexiblecustomruntimes-release-notes.xml,Feature,"Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1357,2019-04-18,App Engine standard environment PHP,https://cloud.google.com/appengine/docs/standard/php/release-notes,https://cloud.google.com/feeds/gaestd-php-release-notes.xml,Feature,"5
Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).

7
Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1358,2019-04-18,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,Feature,"Feature
Support for asia-northeast2 region (Osaka)."
1359,2019-04-18,App Engine flexible environment PHP,https://cloud.google.com/appengine/docs/flexible/php/release-notes,https://cloud.google.com/feeds/gaeflex-php-release-notes.xml,Feature,"Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1360,2019-04-18,Cloud Dataflow,https://cloud.google.com/dataflow/docs/resources/release-notes-service,https://cloud.google.com/feeds/dataflow-release-notes.xml,Feature,"Feature
Cloud Dataflow is now able to use workers in zones in the asia-northeast2 region (Osaka, Japan)."
1361,2019-04-18,App Engine standard environment Python,https://cloud.google.com/appengine/docs/standard/python/release-notes,https://cloud.google.com/feeds/gaestd-py-release-notes.xml,Feature,"2.7
Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).

3.7
Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1362,2019-04-18,App Engine flexible environment Go,https://cloud.google.com/appengine/docs/flexible/go/release-notes,https://cloud.google.com/feeds/gaeflex-go-release-notes.xml,Feature,"Feature

App Engine is now available in the asia-northeast2 region (Osaka, Japan).
"
1363,2019-04-18,Cloud Spanner,https://cloud.google.com/spanner/docs/release-notes,https://cloud.google.com/feeds/spanner-release-notes.xml,Feature,"Feature
Cloud Spanner regional instances can now be created in Osaka (asia-northeast2)."
1364,2019-04-18,Cloud Storage,https://cloud.google.com/storage/docs/release-notes,https://cloud.google.com/feeds/storage-release-notes.xml,Feature,"Feature
Osaka region (asia-northeast2) launched.

New location for storing your data.

Changed
The C++ Cloud Storage Client Library is now in GA.

See the list of Cloud Storage guides for code samples that use the client library.
"
1365,2019-04-18,App Engine Admin API,https://cloud.google.com/appengine/docs/admin-api/release-notes,https://cloud.google.com/feeds/app-engine-admin-api-release-notes.xml,,"App Engine is now available in the asia-northeast2 region (Osaka, Japan)."
1366,2019-04-17,Cloud NAT,https://cloud.google.com/nat/docs/release-notes,https://cloud.google.com/feeds/cloudnat-release-notes.xml,Feature,"Feature
Cloud NAT logging is available in Beta."
1367,2019-04-15,Cloud Firestore,https://cloud.google.com/firestore/docs/release-notes,https://cloud.google.com/feeds/fs-release-notes.xml,Feature,"Feature
Support for europe-west6 region (Zürich)."
1368,2019-04-15,App Engine flexible environment Python,https://cloud.google.com/appengine/docs/flexible/python/release-notes,https://cloud.google.com/feeds/gaeflex-py-release-notes.xml,Feature,"Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1369,2019-04-15,App Engine flexible environment .NET,https://cloud.google.com/appengine/docs/flexible/dotnet/release-notes,https://cloud.google.com/feeds/gaeflex-net-release-notes.xml,Feature,"Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1370,2019-04-15,App Engine flexible environment Java,https://cloud.google.com/appengine/docs/flexible/java/release-notes,https://cloud.google.com/feeds/gaeflex-java-release-notes.xml,Feature,"Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1371,2019-04-15,Cloud Pub/Sub,https://cloud.google.com/pubsub/docs/release-notes,https://cloud.google.com/feeds/pubsub-release-notes.xml,Feature,"Feature
Cloud Pub/Sub is now available in the asia-northeast2 region (Osaka, Japan)."
1372,2019-04-15,App Engine flexible environment PHP,https://cloud.google.com/appengine/docs/flexible/php/release-notes,https://cloud.google.com/feeds/gaeflex-php-release-notes.xml,Feature,"Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1373,2019-04-15,App Engine standard environment Python,https://cloud.google.com/appengine/docs/standard/python/release-notes,https://cloud.google.com/feeds/gaestd-py-release-notes.xml,Feature,"2.7
Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).

3.7
Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1374,2019-04-15,App Engine standard environment Node.js,https://cloud.google.com/appengine/docs/standard/nodejs/release-notes,https://cloud.google.com/feeds/gaestd-node-release-notes.xml,Feature,"Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1375,2019-04-15,App Engine standard environment Ruby,https://cloud.google.com/appengine/docs/standard/ruby/release-notes,https://cloud.google.com/feeds/gaestd-ruby-release-notes.xml,Feature,"Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1376,2019-04-15,App Engine flexible environment Ruby,https://cloud.google.com/appengine/docs/flexible/ruby/release-notes,https://cloud.google.com/feeds/gaeflex-ruby-release-notes.xml,Feature,"Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1377,2019-04-15,App Engine flexible environment custom runtimes,https://cloud.google.com/appengine/docs/flexible/custom-runtimes/release-notes,https://cloud.google.com/feeds/gaeflexiblecustomruntimes-release-notes.xml,Feature,"Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1378,2019-04-15,Datastore,https://cloud.google.com/datastore/release-notes,https://cloud.google.com/feeds/datastore-release-notes.xml,Feature,"Feature
Support for europe-west6 region (Zürich)."
1379,2019-04-15,App Engine standard environment PHP,https://cloud.google.com/appengine/docs/standard/php/release-notes,https://cloud.google.com/feeds/gaestd-php-release-notes.xml,Feature,"5
Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).

7
Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1380,2019-04-15,App Engine flexible environment Node.js,https://cloud.google.com/appengine/docs/flexible/nodejs/release-notes,https://cloud.google.com/feeds/gaeflex-node-release-notes.xml,Feature,"Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1381,2019-04-15,App Engine standard environment Java,https://cloud.google.com/appengine/docs/standard/java/release-notes,https://cloud.google.com/feeds/gaestd-java-release-notes.xml,Feature,"8
Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).

11
Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1382,2019-04-15,App Engine standard environment Go,https://cloud.google.com/appengine/docs/standard/go/release-notes,https://cloud.google.com/feeds/gaestd-go-release-notes.xml,Feature,"1.12+
Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).

1.11
Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1383,2019-04-15,App Engine flexible environment Go,https://cloud.google.com/appengine/docs/flexible/go/release-notes,https://cloud.google.com/feeds/gaeflex-go-release-notes.xml,Feature,"Feature

App Engine is now available in the europe-west6 region (Zürich, Switzerland).
"
1384,2019-04-15,App Engine Admin API,https://cloud.google.com/appengine/docs/admin-api/release-notes,https://cloud.google.com/feeds/app-engine-admin-api-release-notes.xml,,"App Engine is now available in the europe-west6 region (Zürich, Switzerland)."
1385,2019-04-11,Transfer Appliance,https://cloud.google.com/transfer-appliance/docs/2.0/release-notes,https://cloud.google.com/feeds/transferappliance-2.0-release-notes.xml,Feature,"Feature
Transfer Appliance documentation provides instructions for using NFS to capture data from HDFS."
